R,algorithm,date,iteration,seed,size,λ
10,ea1pλSASD,20210111135644_86,222,16103698048460660,100,10
10,ea1pλSASD,20210111135644_865,367,16103698048386930,100,10
10,ea1pλSASD,20210111135644_872,403,16103698048459548,100,10
10,ea1pλSASD,20210111135644_874,261,16103698048571330,100,10
10,ea1pλSASD,20210111135644_877,143,16103698048663260,100,10
10,ea1pλSASD,20210111135644_889,412,16103698048608170,100,10
10,ea1pλSASD,20210111135644_89,192,16103698048779480,100,10
10,ea1pλSASD,20210111135644_891,289,16103698048753260,100,10
10,ea1pλSASD,20210111135644_891,275,16103698048726060,100,10
10,ea1pλSASD,20210111135644_904,188,16103698048903630,100,10
10,ea1pλSASD,20210111135644_909,238,16103698048921830,100,10
10,ea1pλSASD,20210111135644_91,291,16103698048901340,100,10
10,ea1pλSASD,20210111135644_916,116,16103698049053062,100,10
10,ea1pλSASD,20210111135644_916,317,16103698048920520,100,10
10,ea1pλSASD,20210111135644_922,152,16103698049105540,100,10
10,ea1pλSASD,20210111135644_925,202,16103698049103210,100,10
10,ea1pλSASD,20210111135644_926,115,16103698049168870,100,10
10,ea1pλSASD,20210111135644_934,192,16103698049226790,100,10
10,ea1pλSASD,20210111135644_935,283,16103698049171460,100,10
10,ea1pλSASD,20210111135644_942,278,16103698049267630,100,10
10,ea1pλSASD,20210111135644_946,355,16103698049258640,100,10
10,ea1pλSASD,20210111135644_948,208,16103698049363310,100,10
10,ea1pλSASD,20210111135644_982,181,16103698049352520,100,10
10,ea1pλSASD,20210111135644_991,261,16103698049433690,100,10
10,ea1pλSASD,20210111135644_995,155,16103698049819030,100,10
10,ea1pλSASD,20210111135645_002,389,16103698049825758,100,10
10,ea1pλSASD,20210111135645_002,323,16103698049473510,100,10
10,ea1pλSASD,20210111135645_013,255,16103698049954888,100,10
10,ea1pλSASD,20210111135645_023,426,16103698049920190,100,10
10,ea1pλSASD,20210111135645_027,362,16103698050025200,100,10
10,ea1pλSASD,20210111135645_033,411,16103698050024300,100,10
10,ea1pλSASD,20210111135645_041,185,16103698050279830,100,10
10,ea1pλSASD,20210111135645_041,447,16103698050135540,100,10
10,ea1pλSASD,20210111135645_045,284,16103698050239450,100,10
10,ea1pλSASD,20210111135645_046,186,16103698050342180,100,10
10,ea1pλSASD,20210111135645_055,118,16103698050459558,100,10
10,ea1pλSASD,20210111135645_056,280,16103698050421800,100,10
10,ea1pλSASD,20210111135645_063,290,16103698050416110,100,10
10,ea1pλSASD,20210111135645_065,291,16103698050464360,100,10
10,ea1pλSASD,20210111135645_067,176,16103698050556570,100,10
10,ea1pλSASD,20210111135645_072,268,16103698050574510,100,10
10,ea1pλSASD,20210111135645_082,141,16103698050730320,100,10
10,ea1pλSASD,20210111135645_083,225,16103698050679450,100,10
10,ea1pλSASD,20210111135645_088,318,16103698050658310,100,10
10,ea1pλSASD,20210111135645_09,395,16103698050642322,100,10
10,ea1pλSASD,20210111135645_098,252,16103698050833430,100,10
10,ea1pλSASD,20210111135645_103,213,16103698050891860,100,10
10,ea1pλSASD,20210111135645_103,356,16103698050838038,100,10
10,ea1pλSASD,20210111135645_104,230,16103698050905950,100,10
10,ea1pλSASD,20210111135645_111,212,16103698050992702,100,10
10,ea1pλSASD,20210111135645_126,263,16103698051047940,100,10
10,ea1pλSASD,20210111135645_128,340,16103698051038010,100,10
10,ea1pλSASD,20210111135645_134,405,16103698051039720,100,10
10,ea1pλSASD,20210111135645_137,163,16103698051266590,100,10
10,ea1pλSASD,20210111135645_139,162,16103698051288450,100,10
10,ea1pλSASD,20210111135645_143,458,16103698051117870,100,10
10,ea1pλSASD,20210111135645_153,271,16103698051350780,100,10
10,ea1pλSASD,20210111135645_157,266,16103698051375800,100,10
10,ea1pλSASD,20210111135645_161,279,16103698051396060,100,10
10,ea1pλSASD,20210111135645_165,158,16103698051542880,100,10
10,ea1pλSASD,20210111135645_17,388,16103698051442640,100,10
10,ea1pλSASD,20210111135645_181,211,16103698051663970,100,10
10,ea1pλSASD,20210111135645_183,318,16103698051613600,100,10
10,ea1pλSASD,20210111135645_184,166,16103698051711340,100,10
10,ea1pλSASD,20210111135645_184,450,16103698051576030,100,10
10,ea1pλSASD,20210111135645_195,154,16103698051823298,100,10
10,ea1pλSASD,20210111135645_201,214,16103698051851650,100,10
10,ea1pλSASD,20210111135645_202,207,16103698051840920,100,10
10,ea1pλSASD,20210111135645_215,404,16103698051845770,100,10
10,ea1pλSASD,20210111135645_217,342,16103698051958830,100,10
10,ea1pλSASD,20210111135645_22,187,16103698052048500,100,10
10,ea1pλSASD,20210111135645_23,166,16103698052164690,100,10
10,ea1pλSASD,20210111135645_263,134,16103698052179570,100,10
10,ea1pλSASD,20210111135645_265,331,16103698052053480,100,10
10,ea1pλSASD,20210111135645_266,149,16103698052208390,100,10
10,ea1pλSASD,20210111135645_28,206,16103698052635400,100,10
10,ea1pλSASD,20210111135645_288,253,16103698052674110,100,10
10,ea1pλSASD,20210111135645_292,407,16103698052641120,100,10
10,ea1pλSASD,20210111135645_296,417,16103698052658690,100,10
10,ea1pλSASD,20210111135645_307,218,16103698052887650,100,10
10,ea1pλSASD,20210111135645_318,188,16103698052933280,100,10
10,ea1pλSASD,20210111135645_322,414,16103698052808950,100,10
10,ea1pλSASD,20210111135645_328,219,16103698052970500,100,10
10,ea1pλSASD,20210111135645_335,200,16103698053085660,100,10
10,ea1pλSASD,20210111135645_34,120,16103698053288990,100,10
10,ea1pλSASD,20210111135645_342,218,16103698053233650,100,10
10,ea1pλSASD,20210111135645_352,349,16103698053196270,100,10
10,ea1pλSASD,20210111135645_357,187,16103698053429670,100,10
10,ea1pλSASD,20210111135645_359,298,16103698053359612,100,10
10,ea1pλSASD,20210111135645_362,210,16103698053413538,100,10
10,ea1pλSASD,20210111135645_376,176,16103698053599278,100,10
10,ea1pλSASD,20210111135645_385,325,16103698053575398,100,10
10,ea1pλSASD,20210111135645_386,213,16103698053629292,100,10
10,ea1pλSASD,20210111135645_39,186,16103698053772120,100,10
10,ea1pλSASD,20210111135645_392,457,16103698053534680,100,10
10,ea1pλSASD,20210111135645_402,209,16103698053857820,100,10
10,ea1pλSASD,20210111135645_403,134,16103698053916350,100,10
10,ea1pλSASD,20210111135645_414,167,16103698054041080,100,10
10,ea1pλSASD,20210111135645_42,293,16103698054027020,100,10
10,ea1pλSASD,20210111135645_426,550,16103698053866798,100,10
10,ea1pλSASD,20210111135645_428,353,16103698053926110,100,10
10,ea1pλSASD,20210111135645_43,232,16103698054146180,100,10
10,ea1pλSASD,20210111135645_448,369,16103698054212610,100,10
10,ea1pλSASD,20210111135645_451,263,16103698054291380,100,10
10,ea1pλSASD,20210111135645_453,290,16103698054267660,100,10
10,ea1pλSASD,20210111135645_457,452,16103698054313540,100,10
10,ea1pλSASD,20210111135645_467,291,16103698054485650,100,10
10,ea1pλSASD,20210111135645_469,272,16103698054536970,100,10
10,ea1pλSASD,20210111135645_477,365,16103698054515892,100,10
10,ea1pλSASD,20210111135645_478,304,16103698054580678,100,10
10,ea1pλSASD,20210111135645_48,187,16103698054679870,100,10
10,ea1pλSASD,20210111135645_482,184,16103698054698760,100,10
10,ea1pλSASD,20210111135645_501,260,16103698054794070,100,10
10,ea1pλSASD,20210111135645_501,274,16103698054812130,100,10
10,ea1pλSASD,20210111135645_503,264,16103698054833730,100,10
10,ea1pλSASD,20210111135645_505,415,16103698054774260,100,10
10,ea1pλSASD,20210111135645_519,183,16103698055061892,100,10
10,ea1pλSASD,20210111135645_519,207,16103698055034240,100,10
10,ea1pλSASD,20210111135645_521,291,16103698055021378,100,10
10,ea1pλSASD,20210111135645_524,341,16103698055014750,100,10
10,ea1pλSASD,20210111135645_562,117,16103698055213990,100,10
10,ea1pλSASD,20210111135645_562,164,16103698055201080,100,10
10,ea1pλSASD,20210111135645_57,206,16103698055577950,100,10
10,ea1pλSASD,20210111135645_574,303,16103698055202500,100,10
10,ea1pλSASD,20210111135645_579,271,16103698055631600,100,10
10,ea1pλSASD,20210111135645_588,272,16103698055712760,100,10
10,ea1pλSASD,20210111135645_591,241,16103698055747960,100,10
10,ea1pλSASD,20210111135645_594,465,16103698055632760,100,10
10,ea1pλSASD,20210111135645_595,256,16103698055801680,100,10
10,ea1pλSASD,20210111135645_603,167,16103698055918870,100,10
10,ea1pλSASD,20210111135645_604,246,16103698055892028,100,10
10,ea1pλSASD,20210111135645_608,203,16103698055958800,100,10
10,ea1pλSASD,20210111135645_617,326,16103698055948310,100,10
10,ea1pλSASD,20210111135645_62,254,16103698056038448,100,10
10,ea1pλSASD,20210111135645_629,331,16103698056090630,100,10
10,ea1pλSASD,20210111135645_63,172,16103698056184420,100,10
10,ea1pλSASD,20210111135645_631,418,16103698056046800,100,10
10,ea1pλSASD,20210111135645_643,156,16103698056323320,100,10
10,ea1pλSASD,20210111135645_647,437,16103698056216310,100,10
10,ea1pλSASD,20210111135645_65,256,16103698056305252,100,10
10,ea1pλSASD,20210111135645_661,440,16103698056309790,100,10
10,ea1pλSASD,20210111135645_661,148,16103698056507380,100,10
10,ea1pλSASD,20210111135645_668,454,16103698056436760,100,10
10,ea1pλSASD,20210111135645_672,400,16103698056473650,100,10
10,ea1pλSASD,20210111135645_675,177,16103698056619060,100,10
10,ea1pλSASD,20210111135645_676,222,16103698056616982,100,10
10,ea1pλSASD,20210111135645_679,126,16103698056693540,100,10
10,ea1pλSASD,20210111135645_686,224,16103698056729290,100,10
10,ea1pλSASD,20210111135645_693,210,16103698056761610,100,10
10,ea1pλSASD,20210111135645_702,287,16103698056799930,100,10
10,ea1pλSASD,20210111135645_703,328,16103698056770020,100,10
10,ea1pλSASD,20210111135645_711,272,16103698056868660,100,10
10,ea1pλSASD,20210111135645_72,177,16103698056944620,100,10
10,ea1pλSASD,20210111135645_726,165,16103698057046580,100,10
10,ea1pλSASD,20210111135645_728,120,16103698057117710,100,10
10,ea1pλSASD,20210111135645_729,197,16103698057029790,100,10
10,ea1pλSASD,20210111135645_729,92,16103698057208970,100,10
10,ea1pλSASD,20210111135645_756,279,16103698057272500,100,10
10,ea1pλSASD,20210111135645_758,181,16103698057291410,100,10
10,ea1pλSASD,20210111135645_761,194,16103698057302350,100,10
10,ea1pλSASD,20210111135645_767,353,16103698057297730,100,10
10,ea1pλSASD,20210111135645_77,200,16103698057567260,100,10
10,ea1pλSASD,20210111135645_783,299,16103698057616170,100,10
10,ea1pλSASD,20210111135645_784,409,16103698057589410,100,10
10,ea1pλSASD,20210111135645_785,229,16103698057707720,100,10
10,ea1pλSASD,20210111135645_798,209,16103698057853230,100,10
10,ea1pλSASD,20210111135645_802,335,16103698057835400,100,10
10,ea1pλSASD,20210111135645_803,288,16103698057863280,100,10
10,ea1pλSASD,20210111135645_808,311,16103698057862270,100,10
10,ea1pλSASD,20210111135645_812,134,16103698058025320,100,10
10,ea1pλSASD,20210111135645_852,251,16103698058039090,100,10
10,ea1pλSASD,20210111135645_853,424,16103698057987230,100,10
10,ea1pλSASD,20210111135645_856,239,16103698058092330,100,10
10,ea1pλSASD,20210111135645_864,149,16103698058536250,100,10
10,ea1pλSASD,20210111135645_867,149,16103698058568150,100,10
10,ea1pλSASD,20210111135645_868,259,16103698058527998,100,10
10,ea1pλSASD,20210111135645_869,371,16103698058439440,100,10
10,ea1pλSASD,20210111135645_876,145,16103698058650430,100,10
10,ea1pλSASD,20210111135645_882,251,16103698058677600,100,10
10,ea1pλSASD,20210111135645_892,301,16103698058766460,100,10
10,ea1pλSASD,20210111135645_896,430,16103698058692232,100,10
10,ea1pλSASD,20210111135645_898,228,16103698058828002,100,10
10,ea1pλSASD,20210111135645_899,500,16103698058695070,100,10
10,ea1pλSASD,20210111135645_9,109,16103698058931410,100,10
10,ea1pλSASD,20210111135645_908,160,16103698058973260,100,10
10,ea1pλSASD,20210111135645_913,207,16103698058994820,100,10
10,ea1pλSASD,20210111135645_916,237,16103698058988090,100,10
10,ea1pλSASD,20210111135645_926,299,16103698059086810,100,10
10,ea1pλSASD,20210111135645_929,502,16103698059013590,100,10
10,ea1pλSASD,20210111135645_929,204,16103698059165910,100,10
10,ea1pλSASD,20210111135645_932,270,16103698059139750,100,10
10,ea1pλSASD,20210111135645_945,200,16103698059297490,100,10
10,ea1pλSASD,20210111135645_945,225,16103698059324910,100,10
10,ea1pλSASD,20210111135645_945,226,16103698059301920,100,10
10,ea1pλSASD,20210111135645_954,467,16103698059265450,100,10
10,ea1pλSASD,20210111135645_96,205,16103698059461890,100,10
10,ea1pλSASD,20210111135645_962,223,16103698059459290,100,10
10,ea1pλSASD,20210111135645_963,231,16103698059460860,100,10
10,ea1pλSASD,20210111135645_972,130,16103698059624720,100,10
10,ea1pλSASD,20210111135645_977,188,16103698059636410,100,10
10,ea1pλSASD,20210111135645_977,235,16103698059608892,100,10
10,ea1pλSASD,20210111135645_979,302,16103698059554190,100,10
10,ea1pλSASD,20210111135645_991,162,16103698059780030,100,10
10,ea1pλSASD,20210111135645_993,292,16103698059734330,100,10
10,ea1pλSASD,20210111135645_995,186,16103698059799358,100,10
10,ea1pλSASD,20210111135646_001,293,16103698059778162,100,10
10,ea1pλSASD,20210111135646_01,245,16103698059938632,100,10
10,ea1pλSASD,20210111135646_021,345,16103698059965652,100,10
10,ea1pλSASD,20210111135646_022,267,16103698060017322,100,10
10,ea1pλSASD,20210111135646_024,403,16103698059921278,100,10
10,ea1pλSASD,20210111135646_039,358,16103698060105690,100,10
10,ea1pλSASD,20210111135646_052,409,16103698060217308,100,10
10,ea1pλSASD,20210111135646_055,427,16103698060229160,100,10
10,ea1pλSASD,20210111135646_057,191,16103698060402550,100,10
10,ea1pλSASD,20210111135646_064,447,16103698060247820,100,10
10,ea1pλSASD,20210111135646_068,106,16103698060580530,100,10
10,ea1pλSASD,20210111135646_073,242,16103698060561840,100,10
10,ea1pλSASD,20210111135646_08,244,16103698060648090,100,10
10,ea1pλSASD,20210111135646_112,411,16103698060526518,100,10
10,ea1pλSASD,20210111135646_118,271,16103698060687700,100,10
10,ea1pλSASD,20210111135646_126,210,16103698060813748,100,10
10,ea1pλSASD,20210111135646_127,357,16103698060736120,100,10
10,ea1pλSASD,20210111135646_133,289,16103698061134060,100,10
10,ea1pλSASD,20210111135646_142,178,16103698061284530,100,10
10,ea1pλSASD,20210111135646_143,297,16103698061195480,100,10
10,ea1pλSASD,20210111135646_147,291,16103698061264250,100,10
10,ea1pλSASD,20210111135646_149,193,16103698061337960,100,10
10,ea1pλSASD,20210111135646_162,187,16103698061425430,100,10
10,ea1pλSASD,20210111135646_164,239,16103698061435090,100,10
10,ea1pλSASD,20210111135646_166,150,16103698061503292,100,10
10,ea1pλSASD,20210111135646_175,263,16103698061481190,100,10
10,ea1pλSASD,20210111135646_184,293,16103698061653230,100,10
10,ea1pλSASD,20210111135646_184,239,16103698061666600,100,10
10,ea1pλSASD,20210111135646_19,357,16103698061626862,100,10
10,ea1pλSASD,20210111135646_196,234,16103698061758980,100,10
10,ea1pλSASD,20210111135646_197,171,16103698061845520,100,10
10,ea1pλSASD,20210111135646_204,175,16103698061912810,100,10
10,ea1pλSASD,20210111135646_205,294,16103698061844690,100,10
10,ea1pλSASD,20210111135646_214,274,16103698061966500,100,10
10,ea1pλSASD,20210111135646_229,314,16103698062059970,100,10
10,ea1pλSASD,20210111135646_229,340,16103698062047610,100,10
10,ea1pλSASD,20210111135646_229,415,16103698061983280,100,10
10,ea1pλSASD,20210111135646_233,285,16103698062149970,100,10
10,ea1pλSASD,20210111135646_246,213,16103698062296360,100,10
10,ea1pλSASD,20210111135646_248,227,16103698062304260,100,10
10,ea1pλSASD,20210111135646_251,187,16103698062337630,100,10
10,ea1pλSASD,20210111135646_253,351,16103698062295330,100,10
10,ea1pλSASD,20210111135646_267,174,16103698062517518,100,10
10,ea1pλSASD,20210111135646_271,290,16103698062465420,100,10
10,ea1pλSASD,20210111135646_278,132,16103698062681670,100,10
10,ea1pλSASD,20210111135646_285,178,16103698062722690,100,10
10,ea1pλSASD,20210111135646_288,407,16103698062488930,100,10
10,ea1pλSASD,20210111135646_291,402,16103698062541370,100,10
10,ea1pλSASD,20210111135646_301,178,16103698062865030,100,10
10,ea1pλSASD,20210111135646_304,204,16103698062886850,100,10
10,ea1pλSASD,20210111135646_308,370,16103698062785170,100,10
10,ea1pλSASD,20210111135646_316,320,16103698062921720,100,10
10,ea1pλSASD,20210111135646_323,194,16103698063086340,100,10
10,ea1pλSASD,20210111135646_325,120,16103698063167490,100,10
10,ea1pλSASD,20210111135646_33,306,16103698063055400,100,10
10,ea1pλSASD,20210111135646_331,379,16103698063019190,100,10
10,ea1pλSASD,20210111135646_34,204,16103698063241078,100,10
10,ea1pλSASD,20210111135646_344,154,16103698063311902,100,10
10,ea1pλSASD,20210111135646_347,200,16103698063322270,100,10
10,ea1pλSASD,20210111135646_351,333,16103698063258560,100,10
10,ea1pλSASD,20210111135646_364,175,16103698063479322,100,10
10,ea1pλSASD,20210111135646_367,188,16103698063520910,100,10
10,ea1pλSASD,20210111135646_367,362,16103698063413070,100,10
10,ea1pλSASD,20210111135646_371,371,16103698063447180,100,10
10,ea1pλSASD,20210111135646_385,162,16103698063683850,100,10
10,ea1pλSASD,20210111135646_418,147,16103698063721262,100,10
10,ea1pλSASD,20210111135646_428,391,16103698063650600,100,10
10,ea1pλSASD,20210111135646_431,383,16103698063676440,100,10
10,ea1pλSASD,20210111135646_44,320,16103698064165240,100,10
10,ea1pλSASD,20210111135646_441,139,16103698064287030,100,10
10,ea1pλSASD,20210111135646_442,233,16103698064190760,100,10
10,ea1pλSASD,20210111135646_456,153,16103698064423090,100,10
10,ea1pλSASD,20210111135646_461,204,16103698064411090,100,10
10,ea1pλSASD,20210111135646_464,264,16103698064434080,100,10
10,ea1pλSASD,20210111135646_466,466,16103698064316390,100,10
10,ea1pλSASD,20210111135646_476,256,16103698064570790,100,10
10,ea1pλSASD,20210111135646_484,260,16103698064665812,100,10
10,ea1pλSASD,20210111135646_491,183,16103698064771270,100,10
10,ea1pλSASD,20210111135646_505,199,16103698064914690,100,10
10,ea1pλSASD,20210111135646_505,505,16103698064652678,100,10
10,ea1pλSASD,20210111135646_508,354,16103698064851292,100,10
10,ea1pλSASD,20210111135646_508,678,16103698064619220,100,10
10,ea1pλSASD,20210111135646_523,168,16103698065057760,100,10
10,ea1pλSASD,20210111135646_525,194,16103698065092400,100,10
10,ea1pλSASD,20210111135646_527,226,16103698065090790,100,10
10,ea1pλSASD,20210111135646_531,335,16103698065063030,100,10
10,ea1pλSASD,20210111135646_547,297,16103698065261560,100,10
10,ea1pλSASD,20210111135646_555,384,16103698065243010,100,10
10,ea1pλSASD,20210111135646_557,355,16103698065280440,100,10
10,ea1pλSASD,20210111135646_559,133,16103698065480320,100,10
10,ea1pλSASD,20210111135646_569,136,16103698065561572,100,10
10,ea1pλSASD,20210111135646_574,435,16103698065321230,100,10
10,ea1pλSASD,20210111135646_575,212,16103698065578410,100,10
10,ea1pλSASD,20210111135646_581,296,16103698065597538,100,10
10,ea1pλSASD,20210111135646_588,208,16103698065702072,100,10
10,ea1pλSASD,20210111135646_597,176,16103698065824390,100,10
10,ea1pλSASD,20210111135646_597,294,16103698065744860,100,10
10,ea1pλSASD,20210111135646_601,154,16103698065892190,100,10
10,ea1pλSASD,20210111135646_602,321,16103698065762392,100,10
10,ea1pλSASD,20210111135646_612,203,16103698065978790,100,10
10,ea1pλSASD,20210111135646_616,256,16103698065977470,100,10
10,ea1pλSASD,20210111135646_619,208,16103698066032050,100,10
10,ea1pλSASD,20210111135646_632,430,16103698066018710,100,10
10,ea1pλSASD,20210111135646_633,292,16103698066133340,100,10
10,ea1pλSASD,20210111135646_635,205,16103698066203712,100,10
10,ea1pλSASD,20210111135646_637,287,16103698066173940,100,10
10,ea1pλSASD,20210111135646_65,227,16103698066337070,100,10
10,ea1pλSASD,20210111135646_652,191,16103698066329000,100,10
10,ea1pλSASD,20210111135646_654,265,16103698066361080,100,10
10,ea1pλSASD,20210111135646_666,357,16103698066383260,100,10
10,ea1pλSASD,20210111135646_67,176,16103698066553820,100,10
10,ea1pλSASD,20210111135646_677,286,16103698066512610,100,10
10,ea1pλSASD,20210111135646_677,245,16103698066529140,100,10
10,ea1pλSASD,20210111135646_682,182,16103698066671590,100,10
10,ea1pλSASD,20210111135646_688,210,16103698066711422,100,10
10,ea1pλSASD,20210111135646_73,209,16103698066782702,100,10
10,ea1pλSASD,20210111135646_735,178,16103698066830580,100,10
10,ea1pλSASD,20210111135646_745,252,16103698067223940,100,10
10,ea1pλSASD,20210111135646_746,132,16103698067315710,100,10
10,ea1pλSASD,20210111135646_751,523,16103698066776158,100,10
10,ea1pλSASD,20210111135646_762,129,16103698067464048,100,10
10,ea1pλSASD,20210111135646_768,387,16103698067361482,100,10
10,ea1pλSASD,20210111135646_777,392,16103698067473050,100,10
10,ea1pλSASD,20210111135646_781,346,16103698067523970,100,10
10,ea1pλSASD,20210111135646_79,335,16103698067629440,100,10
10,ea1pλSASD,20210111135646_792,252,16103698067685470,100,10
10,ea1pλSASD,20210111135646_799,223,16103698067821022,100,10
10,ea1pλSASD,20210111135646_806,367,16103698067781610,100,10
10,ea1pλSASD,20210111135646_812,213,16103698067924960,100,10
10,ea1pλSASD,20210111135646_817,353,16103698067910180,100,10
10,ea1pλSASD,20210111135646_832,290,16103698068064138,100,10
10,ea1pλSASD,20210111135646_832,172,16103698068129900,100,10
10,ea1pλSASD,20210111135646_835,389,16103698067998260,100,10
10,ea1pλSASD,20210111135646_845,417,16103698068182630,100,10
10,ea1pλSASD,20210111135646_847,182,16103698068361930,100,10
10,ea1pλSASD,20210111135646_852,305,16103698068329110,100,10
10,ea1pλSASD,20210111135646_854,286,16103698068331910,100,10
10,ea1pλSASD,20210111135646_86,194,16103698068477400,100,10
10,ea1pλSASD,20210111135646_861,212,16103698068455920,100,10
10,ea1pλSASD,20210111135646_87,221,16103698068530030,100,10
10,ea1pλSASD,20210111135646_877,260,16103698068553570,100,10
10,ea1pλSASD,20210111135646_882,229,16103698068619960,100,10
10,ea1pλSASD,20210111135646_882,269,16103698068611550,100,10
10,ea1pλSASD,20210111135646_895,199,16103698068780078,100,10
10,ea1pλSASD,20210111135646_896,108,16103698068831420,100,10
10,ea1pλSASD,20210111135646_897,342,16103698068709510,100,10
10,ea1pλSASD,20210111135646_899,198,16103698068829770,100,10
10,ea1pλSASD,20210111135646_912,202,16103698068955450,100,10
10,ea1pλSASD,20210111135646_919,205,16103698069002710,100,10
10,ea1pλSASD,20210111135646_929,406,16103698068974790,100,10
10,ea1pλSASD,20210111135646_93,386,16103698068968690,100,10
10,ea1pλSASD,20210111135646_936,316,16103698069129130,100,10
10,ea1pλSASD,20210111135646_94,120,16103698069301680,100,10
10,ea1pλSASD,20210111135646_944,331,16103698069197290,100,10
10,ea1pλSASD,20210111135646_952,208,16103698069365500,100,10
10,ea1pλSASD,20210111135646_962,452,16103698069307840,100,10
10,ea1pλSASD,20210111135646_964,245,16103698069447190,100,10
10,ea1pλSASD,20210111135646_976,282,16103698069533480,100,10
10,ea1pλSASD,20210111135646_982,196,16103698069651830,100,10
10,ea1pλSASD,20210111135646_982,195,16103698069632310,100,10
10,ea1pλSASD,20210111135646_995,191,16103698069767160,100,10
10,ea1pλSASD,20210111135646_995,112,16103698069823800,100,10
10,ea1pλSASD,20210111135646_997,118,16103698069830120,100,10
10,ea1pλSASD,20210111135647_01,174,16103698069979228,100,10
10,ea1pλSASD,20210111135647_015,281,16103698069959190,100,10
10,ea1pλSASD,20210111135647_054,253,16103698070113730,100,10
10,ea1pλSASD,20210111135647_066,246,16103698070554240,100,10
10,ea1pλSASD,20210111135647_082,253,16103698070671402,100,10
10,ea1pλSASD,20210111135647_098,295,16103698070829800,100,10
10,ea1pλSASD,20210111135647_112,235,16103698070988650,100,10
10,ea1pλSASD,20210111135647_122,185,16103698071128660,100,10
10,ea1pλSASD,20210111135647_133,239,16103698071233252,100,10
10,ea1pλSASD,20210111135647_14,104,16103698071341230,100,10
